,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,y
3915,27.0,tertiary,yes,0.0,no,yes,jul,46.0,1.0,-1.0,0.0,unknown,no
3916,38.0,tertiary,no,0.0,yes,no,nov,185.0,3.0,-1.0,0.0,unknown,no
3917,36.0,secondary,yes,12.0,no,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
3918,45.0,secondary,no,49.0,no,no,jul,65.0,2.0,-1.0,0.0,unknown,no
3919,44.0,tertiary,no,460.0,no,no,jun,491.0,1.0,-1.0,0.0,unknown,no
3920,42.0,secondary,no,613.0,yes,no,may,432.0,2.0,-1.0,0.0,unknown,no
3921,37.0,tertiary,no,7944.0,no,no,nov,102.0,1.0,-1.0,0.0,unknown,no
3922,48.0,secondary,no,1143.0,yes,no,apr,264.0,1.0,317.0,1.0,failure,no
3923,57.0,primary,no,-464.0,yes,no,feb,75.0,1.0,190.0,6.0,failure,no
3924,44.0,secondary,no,1989.0,yes,yes,apr,106.0,2.0,-1.0,0.0,unknown,no
3925,48.0,secondary,no,17.0,yes,yes,nov,81.0,1.0,-1.0,0.0,unknown,no
3926,56.0,primary,no,-1.0,no,no,aug,89.0,23.0,-1.0,0.0,unknown,no
3927,37.0,tertiary,no,1698.0,yes,no,jun,95.0,2.0,-1.0,0.0,unknown,no
3928,47.0,secondary,no,5306.0,yes,no,may,322.0,1.0,-1.0,0.0,unknown,no
3929,54.0,unknown,no,0.0,no,no,apr,94.0,5.0,145.0,3.0,other,no
3930,51.0,secondary,no,1679.0,no,no,aug,417.0,1.0,365.0,9.0,other,yes
3931,47.0,secondary,no,3676.0,no,no,oct,567.0,1.0,95.0,3.0,success,yes
3932,25.0,tertiary,no,-242.0,yes,yes,may,600.0,4.0,332.0,4.0,other,yes
3933,39.0,secondary,no,471.0,no,no,oct,5.0,1.0,-1.0,0.0,unknown,no
3934,40.0,tertiary,no,8902.0,yes,no,aug,464.0,5.0,-1.0,0.0,unknown,no
3935,38.0,tertiary,no,1704.0,no,no,sep,222.0,1.0,-1.0,0.0,unknown,no
3936,34.0,tertiary,no,3050.0,yes,no,may,469.0,1.0,-1.0,0.0,unknown,yes
3937,53.0,primary,no,2581.0,no,no,apr,99.0,1.0,-1.0,0.0,unknown,no
3938,32.0,secondary,no,162.0,yes,no,may,297.0,2.0,-1.0,0.0,unknown,no
3939,35.0,secondary,no,243.0,yes,no,apr,41.0,3.0,-1.0,0.0,unknown,no
3940,24.0,secondary,no,1847.0,no,no,dec,390.0,1.0,-1.0,0.0,unknown,no
3941,58.0,primary,no,0.0,yes,no,may,535.0,2.0,-1.0,0.0,unknown,no
3942,49.0,primary,no,3371.0,no,no,nov,269.0,2.0,-1.0,0.0,unknown,yes
3943,45.0,secondary,no,1757.0,yes,no,apr,1010.0,3.0,326.0,1.0,other,no
3944,55.0,tertiary,no,171.0,yes,no,aug,73.0,6.0,-1.0,0.0,unknown,no
3945,42.0,tertiary,no,157.0,yes,yes,may,650.0,1.0,-1.0,0.0,unknown,no
3946,28.0,secondary,no,934.0,yes,no,jul,53.0,2.0,-1.0,0.0,unknown,no
3947,48.0,secondary,no,-19.0,no,yes,jul,270.0,1.0,-1.0,0.0,unknown,no
3948,51.0,tertiary,yes,-55.0,yes,no,aug,119.0,6.0,-1.0,0.0,unknown,no
3949,38.0,primary,no,21.0,no,no,aug,634.0,2.0,-1.0,0.0,unknown,no
3950,27.0,secondary,no,14.0,no,no,may,72.0,2.0,-1.0,0.0,unknown,no
3951,50.0,secondary,no,246.0,yes,no,nov,270.0,1.0,123.0,2.0,failure,no
3952,44.0,primary,no,887.0,yes,no,may,165.0,2.0,363.0,1.0,failure,no
3953,40.0,tertiary,no,51.0,no,no,aug,164.0,2.0,-1.0,0.0,unknown,no
3954,29.0,secondary,no,-287.0,yes,no,may,196.0,1.0,-1.0,0.0,unknown,no
3955,34.0,secondary,no,0.0,yes,no,jul,78.0,4.0,-1.0,0.0,unknown,no
3956,44.0,tertiary,no,2734.0,yes,no,may,897.0,4.0,-1.0,0.0,unknown,yes
3957,50.0,tertiary,no,52.0,no,no,jul,22.0,8.0,-1.0,0.0,unknown,no
3958,34.0,tertiary,no,2594.0,yes,no,nov,161.0,3.0,-1.0,0.0,unknown,no
3959,54.0,primary,no,22.0,no,no,jun,23.0,4.0,-1.0,0.0,unknown,no
3960,34.0,tertiary,no,1611.0,yes,no,may,490.0,2.0,-1.0,0.0,unknown,no
3961,34.0,tertiary,no,18.0,yes,yes,apr,359.0,1.0,-1.0,0.0,unknown,yes
3962,52.0,primary,no,1331.0,yes,no,jul,213.0,2.0,-1.0,0.0,unknown,no
3963,60.0,unknown,no,7337.0,no,no,aug,122.0,1.0,-1.0,0.0,unknown,no
3964,39.0,secondary,no,835.0,yes,no,,587.0,4.0,-1.0,0.0,unknown,no
3965,58.0,primary,no,5092.0,no,no,jun,199.0,6.0,-1.0,0.0,unknown,no
3966,41.0,secondary,no,52.0,no,no,aug,261.0,2.0,-1.0,0.0,unknown,no
3967,48.0,secondary,no,10655.0,no,no,jul,5.0,3.0,-1.0,0.0,unknown,no
3968,58.0,tertiary,no,1831.0,no,no,nov,1531.0,1.0,-1.0,0.0,unknown,no
3969,40.0,primary,no,92.0,yes,no,may,92.0,1.0,-1.0,0.0,unknown,no
3970,48.0,tertiary,no,586.0,yes,yes,may,179.0,2.0,-1.0,0.0,unknown,no
3971,52.0,primary,no,1758.0,yes,no,may,41.0,1.0,-1.0,0.0,unknown,no
3972,50.0,secondary,no,2061.0,yes,yes,jan,197.0,2.0,244.0,3.0,failure,no
3973,25.0,secondary,no,,no,no,jul,144.0,5.0,-1.0,0.0,unknown,no
3974,54.0,primary,no,208.0,no,no,may,255.0,1.0,-1.0,0.0,unknown,no
3975,34.0,secondary,no,-315.0,yes,no,may,56.0,2.0,-1.0,0.0,unknown,no
3976,48.0,tertiary,yes,-13.0,yes,no,may,20.0,6.0,291.0,2.0,other,no
3977,37.0,tertiary,no,801.0,no,no,aug,331.0,7.0,-1.0,0.0,unknown,no
3978,66.0,tertiary,no,1948.0,no,no,jan,216.0,1.0,91.0,4.0,success,yes
3979,32.0,tertiary,no,751.0,yes,no,may,64.0,1.0,-1.0,0.0,unknown,no
3980,45.0,secondary,no,784.0,yes,yes,jun,34.0,1.0,-1.0,0.0,unknown,no
3981,43.0,secondary,no,24.0,no,no,may,68.0,1.0,363.0,1.0,failure,no
3982,41.0,tertiary,no,72.0,yes,no,may,764.0,3.0,-1.0,0.0,unknown,no
3983,40.0,tertiary,no,1871.0,yes,no,nov,64.0,1.0,-1.0,0.0,unknown,no
3984,44.0,secondary,no,1378.0,yes,no,may,257.0,2.0,-1.0,0.0,unknown,no
3985,43.0,primary,no,188.0,yes,no,may,58.0,3.0,347.0,5.0,failure,no
3986,30.0,tertiary,no,6836.0,no,no,feb,30.0,,-1.0,0.0,unknown,no
3987,32.0,secondary,no,61.0,yes,no,jul,529.0,5.0,-1.0,0.0,unknown,no
3988,57.0,secondary,no,-967.0,yes,no,may,8.0,7.0,-1.0,0.0,unknown,no
3989,31.0,tertiary,no,462.0,yes,yes,may,147.0,1.0,-1.0,0.0,unknown,no
3990,49.0,secondary,no,0.0,no,no,aug,173.0,2.0,-1.0,0.0,unknown,no
3991,31.0,secondary,no,5527.0,yes,no,may,132.0,1.0,-1.0,0.0,unknown,no
3992,41.0,tertiary,no,1287.0,no,no,jun,286.0,1.0,-1.0,0.0,unknown,no
3993,44.0,tertiary,no,17361.0,no,no,jun,476.0,1.0,-1.0,0.0,unknown,no
3994,54.0,unknown,no,1956.0,no,no,nov,221.0,5.0,-1.0,0.0,unknown,no
3995,37.0,secondary,no,0.0,yes,no,apr,146.0,4.0,-1.0,0.0,unknown,yes
3996,34.0,secondary,no,-294.0,yes,no,may,532.0,2.0,-1.0,0.0,unknown,no
3997,43.0,secondary,no,275.0,no,no,aug,69.0,6.0,-1.0,0.0,unknown,no
3998,44.0,tertiary,no,724.0,yes,no,nov,157.0,2.0,172.0,1.0,failure,no
3999,44.0,secondary,no,27.0,no,no,may,485.0,1.0,-1.0,0.0,unknown,no
4000,53.0,secondary,no,26.0,yes,no,may,56.0,1.0,359.0,1.0,failure,no
4001,36.0,secondary,no,191.0,no,no,aug,69.0,1.0,-1.0,0.0,unknown,no
4002,58.0,secondary,no,-123.0,no,no,aug,131.0,2.0,-1.0,0.0,unknown,no
4003,26.0,secondary,no,-147.0,no,no,jun,95.0,2.0,-1.0,0.0,unknown,no
4004,34.0,secondary,no,179.0,no,no,aug,294.0,3.0,-1.0,0.0,unknown,no
4005,55.0,primary,no,1086.0,yes,no,may,146.0,1.0,272.0,2.0,failure,no
4006,55.0,secondary,no,471.0,yes,no,may,58.0,2.0,-1.0,0.0,unknown,no
4007,34.0,tertiary,no,105.0,yes,no,may,249.0,2.0,-1.0,0.0,unknown,no
4008,41.0,secondary,no,1588.0,yes,yes,jun,10.0,8.0,-1.0,0.0,unknown,no
4009,38.0,secondary,no,70.0,no,no,oct,255.0,3.0,148.0,1.0,success,yes
4010,28.0,secondary,no,2700.0,no,no,feb,337.0,4.0,-1.0,0.0,unknown,no
4011,41.0,secondary,no,1602.0,yes,no,jun,142.0,1.0,-1.0,0.0,unknown,no
4012,30.0,tertiary,no,0.0,yes,no,jul,209.0,2.0,-1.0,0.0,unknown,no
4013,39.0,unknown,no,839.0,no,no,may,825.0,2.0,-1.0,0.0,unknown,no
4014,41.0,secondary,no,21515.0,yes,no,jun,87.0,1.0,-1.0,0.0,unknown,no
4015,36.0,secondary,no,5902.0,yes,no,may,219.0,4.0,-1.0,0.0,unknown,no
4016,37.0,tertiary,no,547.0,yes,yes,may,143.0,1.0,-1.0,0.0,unknown,no
4017,59.0,tertiary,no,3800.0,no,yes,jul,70.0,1.0,-1.0,0.0,unknown,no
4018,26.0,secondary,no,261.0,yes,no,may,371.0,2.0,-1.0,0.0,unknown,no
4019,43.0,secondary,no,0.0,yes,yes,,539.0,8.0,204.0,5.0,failure,no
4020,42.0,secondary,yes,-34.0,no,no,feb,176.0,1.0,-1.0,0.0,unknown,no
4021,46.0,unknown,no,9328.0,yes,no,may,725.0,3.0,-1.0,0.0,unknown,yes
4022,31.0,secondary,no,5.0,yes,yes,jul,101.0,7.0,-1.0,0.0,unknown,no
4023,43.0,secondary,no,3529.0,no,no,feb,169.0,2.0,-1.0,0.0,unknown,no
4024,48.0,tertiary,no,2330.0,yes,no,jun,15.0,1.0,-1.0,0.0,unknown,no
4025,41.0,secondary,no,1334.0,yes,no,apr,234.0,5.0,-1.0,0.0,unknown,no
4026,32.0,tertiary,no,3601.0,no,no,aug,171.0,15.0,-1.0,0.0,unknown,no
4027,45.0,tertiary,no,265.0,no,no,aug,14.0,3.0,-1.0,0.0,unknown,no
4028,52.0,unknown,no,2227.0,no,no,feb,242.0,2.0,-1.0,0.0,unknown,yes
4029,37.0,secondary,no,487.0,no,yes,aug,155.0,15.0,-1.0,0.0,unknown,no
4030,38.0,secondary,no,0.0,yes,no,may,580.0,1.0,173.0,1.0,failure,no
4031,36.0,secondary,no,174.0,yes,no,may,223.0,2.0,-1.0,0.0,unknown,no
4032,58.0,secondary,no,14412.0,no,no,nov,297.0,1.0,-1.0,0.0,unknown,no
4033,37.0,tertiary,no,3288.0,no,no,aug,124.0,2.0,-1.0,0.0,unknown,no
4034,30.0,secondary,no,57.0,no,no,feb,465.0,2.0,-1.0,0.0,unknown,no
4035,47.0,secondary,no,2246.0,yes,no,jul,330.0,1.0,-1.0,0.0,unknown,no
4036,40.0,secondary,no,4441.0,yes,no,nov,153.0,2.0,183.0,2.0,failure,no
4037,42.0,tertiary,no,0.0,no,no,may,131.0,2.0,-1.0,0.0,unknown,no
4038,71.0,tertiary,no,353.0,no,no,jan,208.0,1.0,93.0,2.0,failure,no
4039,54.0,secondary,no,448.0,yes,yes,aug,98.0,1.0,-1.0,0.0,unknown,no
4040,53.0,primary,no,27.0,yes,no,sep,230.0,3.0,-1.0,0.0,unknown,yes
4041,33.0,secondary,no,474.0,no,no,jul,400.0,2.0,-1.0,0.0,unknown,no
4042,30.0,tertiary,no,1185.0,yes,no,apr,284.0,1.0,339.0,1.0,failure,no
4043,39.0,secondary,no,282.0,yes,no,jul,243.0,1.0,-1.0,0.0,unknown,no
4044,32.0,secondary,no,2.0,yes,no,may,16.0,9.0,309.0,1.0,failure,no
4045,34.0,secondary,no,60.0,no,no,aug,274.0,2.0,-1.0,0.0,unknown,no
4046,39.0,tertiary,no,3972.0,no,no,jul,122.0,3.0,-1.0,0.0,unknown,no
4047,75.0,secondary,no,26452.0,no,no,jul,219.0,2.0,-1.0,0.0,unknown,no
4048,33.0,secondary,no,818.0,yes,yes,apr,301.0,3.0,-1.0,0.0,unknown,no
4049,40.0,secondary,no,9374.0,yes,no,nov,7.0,8.0,185.0,1.0,failure,no
4050,37.0,unknown,no,47.0,no,no,jun,374.0,3.0,-1.0,0.0,unknown,no
4051,69.0,primary,no,279.0,no,no,aug,26.0,1.0,-1.0,0.0,unknown,no
4052,52.0,primary,no,20.0,yes,no,jan,172.0,1.0,-1.0,0.0,unknown,no
4053,31.0,secondary,no,360.0,no,no,may,332.0,1.0,297.0,2.0,other,no
4054,28.0,secondary,no,1532.0,no,no,may,253.0,1.0,107.0,5.0,failure,no
4055,29.0,tertiary,no,1673.0,no,no,aug,200.0,2.0,159.0,3.0,other,no
4056,46.0,secondary,no,2420.0,no,no,nov,405.0,2.0,-1.0,0.0,unknown,no
4057,28.0,secondary,no,100.0,yes,yes,may,132.0,2.0,-1.0,0.0,unknown,no
4058,41.0,secondary,no,0.0,no,no,jun,89.0,1.0,-1.0,0.0,unknown,no
4059,42.0,secondary,no,1533.0,no,yes,aug,86.0,1.0,-1.0,0.0,unknown,no
4060,34.0,secondary,no,296.0,no,no,jul,147.0,4.0,-1.0,0.0,unknown,no
4061,28.0,secondary,no,2788.0,yes,no,jun,369.0,2.0,-1.0,0.0,unknown,yes
4062,43.0,secondary,no,109.0,yes,no,may,64.0,3.0,-1.0,0.0,unknown,no
4063,32.0,secondary,no,485.0,no,no,aug,98.0,14.0,-1.0,0.0,unknown,no
4064,33.0,tertiary,no,125.0,no,no,aug,66.0,2.0,-1.0,0.0,unknown,no
4065,70.0,secondary,no,616.0,no,no,apr,149.0,2.0,182.0,1.0,failure,no
4066,36.0,secondary,no,3064.0,yes,no,aug,240.0,3.0,107.0,4.0,failure,no
4067,53.0,secondary,no,206.0,no,no,aug,87.0,6.0,-1.0,0.0,unknown,no
4068,30.0,secondary,no,6900.0,no,no,nov,816.0,1.0,-1.0,0.0,unknown,no
4069,45.0,secondary,no,-179.0,no,no,jul,155.0,2.0,-1.0,0.0,unknown,no
4070,31.0,secondary,no,481.0,yes,no,nov,106.0,2.0,183.0,2.0,failure,no
4071,28.0,secondary,no,12.0,yes,no,jan,73.0,3.0,256.0,3.0,other,no
4072,45.0,primary,no,0.0,no,no,may,574.0,5.0,-1.0,0.0,unknown,no
4073,51.0,tertiary,no,176.0,yes,yes,jun,8.0,1.0,687.0,2.0,failure,no
4074,53.0,primary,no,4086.0,no,no,jun,14.0,3.0,-1.0,0.0,unknown,no
4075,40.0,secondary,no,257.0,yes,no,may,731.0,4.0,-1.0,0.0,unknown,no
4076,53.0,primary,no,53.0,yes,no,apr,208.0,1.0,140.0,1.0,failure,no
4077,31.0,secondary,no,6.0,yes,no,jan,821.0,1.0,-1.0,0.0,unknown,no
4078,30.0,tertiary,no,562.0,no,no,aug,137.0,4.0,-1.0,0.0,unknown,no
4079,53.0,secondary,no,-118.0,yes,no,may,101.0,3.0,-1.0,0.0,unknown,no
4080,40.0,primary,no,2805.0,yes,no,may,173.0,6.0,353.0,23.0,failure,no
4081,26.0,secondary,no,565.0,yes,no,jun,582.0,11.0,-1.0,0.0,unknown,no
4082,47.0,secondary,no,0.0,yes,no,jul,676.0,1.0,-1.0,0.0,unknown,no
4083,51.0,tertiary,no,1612.0,no,no,mar,384.0,1.0,182.0,5.0,failure,no
4084,45.0,primary,no,180.0,yes,yes,may,62.0,2.0,-1.0,0.0,unknown,no
4085,35.0,tertiary,no,0.0,yes,no,jul,295.0,3.0,-1.0,0.0,unknown,no
4086,36.0,tertiary,no,876.0,yes,no,may,241.0,2.0,-1.0,0.0,unknown,no
4087,57.0,secondary,no,2137.0,no,no,jul,132.0,7.0,-1.0,0.0,unknown,no
4088,42.0,primary,no,260.0,yes,no,jul,175.0,2.0,-1.0,0.0,unknown,no
4089,32.0,secondary,yes,-53.0,yes,no,apr,648.0,1.0,272.0,1.0,other,yes
4090,30.0,tertiary,no,944.0,no,no,oct,251.0,2.0,-1.0,0.0,unknown,yes
4091,36.0,secondary,no,2394.0,no,no,aug,184.0,2.0,-1.0,0.0,unknown,no
4092,43.0,secondary,no,297.0,yes,no,oct,119.0,3.0,-1.0,0.0,unknown,no
4093,69.0,tertiary,no,2144.0,no,no,jul,417.0,1.0,184.0,4.0,success,yes
4094,31.0,tertiary,no,969.0,no,no,jun,95.0,1.0,-1.0,0.0,unknown,no
4095,35.0,secondary,no,0.0,no,no,jul,125.0,2.0,-1.0,0.0,unknown,no
4096,26.0,tertiary,no,37.0,yes,yes,may,207.0,1.0,363.0,2.0,failure,no
4097,46.0,secondary,no,410.0,no,yes,nov,162.0,5.0,-1.0,0.0,unknown,no
4098,30.0,secondary,no,1211.0,yes,no,may,176.0,1.0,-1.0,0.0,unknown,no
4099,33.0,tertiary,no,71.0,no,no,aug,107.0,6.0,-1.0,0.0,unknown,no
4100,34.0,tertiary,no,436.0,yes,no,apr,28.0,1.0,345.0,1.0,failure,no
4101,48.0,primary,no,559.0,yes,no,may,1231.0,2.0,-1.0,0.0,unknown,no
4102,31.0,tertiary,no,1170.0,no,no,aug,200.0,4.0,-1.0,0.0,unknown,no
4103,46.0,tertiary,no,25.0,no,no,may,103.0,2.0,-1.0,0.0,unknown,no
4104,40.0,secondary,no,1325.0,no,no,jun,150.0,2.0,-1.0,0.0,unknown,no
4105,39.0,secondary,no,0.0,no,no,nov,108.0,7.0,-1.0,0.0,unknown,no
4106,33.0,secondary,no,647.0,yes,yes,feb,124.0,1.0,273.0,1.0,other,no
4107,50.0,primary,no,2142.0,yes,no,jan,309.0,2.0,224.0,1.0,other,no
4108,84.0,primary,no,639.0,no,no,may,353.0,3.0,-1.0,0.0,unknown,yes
4109,40.0,primary,no,177.0,yes,yes,jul,742.0,4.0,-1.0,0.0,unknown,no
4110,55.0,tertiary,no,236.0,no,no,aug,200.0,1.0,-1.0,0.0,unknown,no
4111,40.0,secondary,no,1959.0,yes,no,may,177.0,1.0,-1.0,0.0,unknown,no
4112,46.0,primary,no,96.0,no,no,feb,151.0,2.0,-1.0,0.0,unknown,no
4113,43.0,tertiary,no,0.0,no,no,jun,147.0,1.0,-1.0,0.0,unknown,no
4114,34.0,secondary,no,250.0,yes,no,may,193.0,6.0,-1.0,0.0,unknown,no
4115,35.0,secondary,no,126.0,no,no,aug,112.0,2.0,-1.0,0.0,unknown,no
4116,57.0,unknown,no,1621.0,yes,no,jun,108.0,1.0,-1.0,0.0,unknown,no
4117,25.0,secondary,no,8.0,no,no,apr,107.0,2.0,-1.0,0.0,unknown,yes
4118,32.0,tertiary,no,189.0,yes,no,jun,106.0,2.0,-1.0,0.0,unknown,no
4119,52.0,secondary,no,316.0,no,no,may,463.0,3.0,-1.0,0.0,unknown,no
4120,31.0,tertiary,yes,-282.0,yes,no,nov,131.0,3.0,-1.0,0.0,unknown,no
4121,34.0,tertiary,no,-308.0,yes,no,apr,140.0,2.0,-1.0,0.0,unknown,no
4122,42.0,secondary,no,248.0,no,no,aug,163.0,4.0,-1.0,0.0,unknown,no
4123,47.0,primary,no,126.0,yes,no,jun,2456.0,2.0,-1.0,0.0,unknown,yes
4124,50.0,tertiary,no,13.0,yes,no,apr,76.0,1.0,-1.0,0.0,unknown,yes
4125,30.0,secondary,no,-393.0,yes,yes,jul,435.0,1.0,-1.0,0.0,unknown,yes
4126,33.0,secondary,no,358.0,yes,no,may,302.0,1.0,356.0,3.0,failure,no
4127,56.0,tertiary,no,917.0,no,no,jun,306.0,1.0,-1.0,0.0,unknown,no
4128,34.0,secondary,no,1268.0,yes,no,may,259.0,3.0,-1.0,0.0,unknown,no
4129,33.0,secondary,no,-163.0,yes,yes,aug,502.0,2.0,-1.0,0.0,unknown,no
4130,32.0,tertiary,no,473.0,yes,no,may,72.0,2.0,361.0,1.0,other,no
4131,34.0,tertiary,no,4831.0,yes,no,feb,265.0,1.0,-1.0,0.0,unknown,no
4132,37.0,secondary,no,1063.0,yes,no,jul,413.0,2.0,-1.0,0.0,unknown,no
4133,30.0,secondary,no,0.0,yes,no,may,756.0,3.0,-1.0,0.0,unknown,no
4134,29.0,secondary,no,424.0,yes,yes,may,241.0,2.0,-1.0,0.0,unknown,no
4135,56.0,primary,no,802.0,no,no,feb,258.0,2.0,-1.0,0.0,unknown,no
4136,31.0,tertiary,no,430.0,yes,no,jul,137.0,16.0,-1.0,0.0,unknown,no
4137,59.0,unknown,no,3940.0,no,no,jun,48.0,2.0,-1.0,0.0,unknown,no
4138,36.0,secondary,no,2880.0,no,no,jun,283.0,1.0,-1.0,0.0,unknown,no
4139,51.0,secondary,no,1069.0,yes,no,may,247.0,2.0,-1.0,0.0,unknown,no
4140,54.0,primary,no,4382.0,yes,no,may,193.0,4.0,-1.0,0.0,unknown,no
4141,37.0,tertiary,no,0.0,no,no,mar,129.0,4.0,107.0,2.0,failure,no
4142,32.0,tertiary,no,3939.0,no,no,aug,209.0,2.0,-1.0,0.0,unknown,no
4143,42.0,tertiary,no,753.0,no,no,jun,31.0,1.0,-1.0,0.0,unknown,no
4144,29.0,secondary,no,358.0,no,no,jul,88.0,5.0,-1.0,0.0,unknown,no
4145,52.0,primary,no,1141.0,yes,no,may,22.0,5.0,-1.0,0.0,unknown,no
4146,40.0,secondary,no,1259.0,no,no,may,234.0,5.0,-1.0,0.0,unknown,no
4147,30.0,secondary,no,227.0,no,yes,jun,23.0,1.0,-1.0,0.0,unknown,no
4148,55.0,secondary,no,538.0,yes,no,aug,353.0,2.0,-1.0,0.0,unknown,yes
4149,49.0,tertiary,no,92.0,yes,no,may,221.0,2.0,-1.0,0.0,unknown,no
4150,33.0,tertiary,no,8023.0,no,no,feb,196.0,1.0,87.0,4.0,failure,no
4151,32.0,secondary,no,2478.0,no,yes,nov,395.0,1.0,-1.0,0.0,unknown,no
4152,21.0,secondary,no,6844.0,no,no,aug,126.0,3.0,127.0,7.0,other,no
4153,42.0,secondary,no,440.0,yes,no,feb,13.0,5.0,-1.0,0.0,unknown,no
4154,56.0,secondary,no,800.0,no,yes,jul,170.0,1.0,-1.0,0.0,unknown,no
4155,39.0,secondary,no,914.0,no,no,jun,20.0,1.0,-1.0,0.0,unknown,no
4156,30.0,secondary,no,638.0,no,no,jul,358.0,6.0,-1.0,0.0,unknown,no
4157,55.0,secondary,no,159.0,no,no,aug,159.0,1.0,-1.0,0.0,unknown,no
4158,43.0,primary,no,483.0,yes,no,may,225.0,3.0,-1.0,0.0,unknown,no
4159,53.0,secondary,no,94.0,no,no,aug,493.0,1.0,181.0,14.0,success,yes
4160,57.0,secondary,no,1044.0,no,no,jan,585.0,1.0,192.0,2.0,success,yes
4161,39.0,unknown,no,0.0,no,no,jun,13.0,11.0,-1.0,0.0,unknown,no
4162,56.0,tertiary,no,401.0,yes,no,nov,26.0,1.0,-1.0,0.0,unknown,no
4163,29.0,unknown,no,33.0,no,no,jul,161.0,1.0,-1.0,0.0,unknown,no
4164,38.0,primary,no,506.0,yes,yes,jun,122.0,1.0,-1.0,0.0,unknown,no
4165,59.0,tertiary,no,1881.0,no,no,nov,456.0,2.0,-1.0,0.0,unknown,no
4166,42.0,unknown,no,344.0,yes,no,jun,26.0,7.0,-1.0,0.0,unknown,no
4167,46.0,primary,no,0.0,yes,no,may,51.0,9.0,-1.0,0.0,unknown,no
4168,31.0,secondary,no,3.0,yes,no,jul,37.0,12.0,-1.0,0.0,unknown,no
4169,35.0,secondary,no,221.0,yes,no,may,150.0,1.0,360.0,1.0,failure,no
4170,50.0,secondary,no,36.0,no,no,aug,104.0,10.0,-1.0,0.0,unknown,no
4171,42.0,primary,no,969.0,yes,no,may,721.0,1.0,-1.0,0.0,unknown,no
4172,36.0,secondary,no,760.0,no,no,jun,9.0,13.0,-1.0,0.0,unknown,no
4173,25.0,tertiary,no,220.0,no,no,may,68.0,1.0,-1.0,0.0,unknown,no
4174,42.0,tertiary,no,10907.0,no,no,may,74.0,3.0,-1.0,0.0,unknown,no
4175,27.0,tertiary,no,-148.0,yes,no,sep,146.0,3.0,224.0,1.0,other,no
4176,32.0,primary,no,415.0,yes,no,jun,777.0,4.0,-1.0,0.0,unknown,yes
4177,57.0,tertiary,no,1341.0,yes,no,may,339.0,2.0,-1.0,0.0,unknown,no
4178,48.0,secondary,no,865.0,yes,no,may,78.0,2.0,-1.0,0.0,unknown,no
4179,34.0,secondary,no,-566.0,yes,no,may,248.0,2.0,-1.0,0.0,unknown,no
4180,33.0,secondary,no,210.0,yes,yes,may,201.0,1.0,-1.0,0.0,unknown,no
4181,26.0,secondary,no,1275.0,yes,no,jun,18.0,9.0,-1.0,0.0,unknown,no
4182,50.0,secondary,no,579.0,no,no,aug,83.0,4.0,-1.0,0.0,unknown,no
4183,60.0,tertiary,no,2934.0,no,no,aug,233.0,2.0,-1.0,0.0,unknown,no
4184,47.0,tertiary,no,6637.0,yes,no,apr,174.0,2.0,-1.0,0.0,unknown,no
4185,31.0,tertiary,no,271.0,no,no,nov,89.0,1.0,,0.0,unknown,no
4186,52.0,tertiary,no,0.0,no,no,aug,145.0,3.0,94.0,4.0,success,no
4187,36.0,secondary,no,472.0,yes,no,jun,1017.0,1.0,-1.0,0.0,unknown,no
4188,43.0,primary,no,487.0,yes,no,may,548.0,2.0,-1.0,0.0,unknown,no
4189,30.0,tertiary,no,699.0,yes,no,aug,213.0,4.0,-1.0,0.0,unknown,no
4190,32.0,secondary,no,150.0,no,no,feb,210.0,1.0,-1.0,0.0,unknown,no
4191,31.0,tertiary,no,1130.0,yes,no,apr,224.0,3.0,74.0,4.0,failure,no
4192,29.0,secondary,no,584.0,yes,no,jun,541.0,19.0,-1.0,0.0,unknown,no
4193,48.0,secondary,no,3186.0,no,yes,apr,104.0,1.0,-1.0,0.0,unknown,no
4194,32.0,secondary,no,133.0,no,no,apr,171.0,1.0,-1.0,0.0,unknown,yes
4195,30.0,tertiary,no,868.0,no,no,aug,387.0,2.0,-1.0,0.0,unknown,no
4196,48.0,secondary,no,480.0,yes,no,may,830.0,1.0,352.0,2.0,failure,yes
4197,51.0,unknown,no,1883.0,yes,no,may,57.0,1.0,-1.0,0.0,unknown,no
4198,34.0,tertiary,no,606.0,no,no,apr,97.0,1.0,-1.0,0.0,unknown,yes
4199,35.0,secondary,no,603.0,yes,no,apr,474.0,2.0,-1.0,0.0,unknown,no
4200,49.0,primary,no,548.0,no,no,jul,115.0,6.0,-1.0,0.0,unknown,no
4201,36.0,secondary,no,-872.0,yes,yes,nov,153.0,1.0,183.0,1.0,failure,no
4202,37.0,secondary,no,33.0,yes,no,nov,106.0,2.0,167.0,1.0,failure,no
4203,37.0,tertiary,no,1689.0,yes,no,may,645.0,2.0,-1.0,0.0,unknown,no
4204,49.0,primary,no,902.0,no,no,jun,210.0,2.0,-1.0,0.0,unknown,no
4205,44.0,secondary,no,0.0,yes,yes,may,97.0,1.0,-1.0,0.0,unknown,no
4206,40.0,secondary,no,260.0,no,no,nov,52.0,1.0,152.0,6.0,failure,no
4207,57.0,secondary,no,589.0,yes,no,feb,223.0,1.0,76.0,4.0,failure,no
